Query,ts,dport,count
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,93,915,37
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
redwork christmas,94,915,12
internet,65,775,4
yahoo,60,787,10
myspace,60,803,4
myspace,60,803,4
myspace,60,803,4
m,94,255,2
yahoo,60,787,10
internet,60,775,5
m,100,255,1
ebay,64,395,7
mapquest,85,475,10
-,49,642,10
www.ebay.com,67,31,1
google.com,65,621,12
google.com,92,621,5
myspace,63,803,2
m,98,255,1
google.com,61,621,2
google,66,840,16
google,66,840,16
google,66,840,16
google,67,840,32
google,67,840,32
google,67,840,32
google,67,840,32
google,68,840,28
ebay.com,50,1000,4
mapquest,69,475,14
-,60,642,10
http,60,832,5
http,60,832,5
http,60,832,5
-,68,642,24
ebay.com,62,1000,5
mapquest.com,81,451,2
mapquest.com,81,451,2
yahoo mail,71,793,2
yahoo mail,71,793,2
yahoo,67,787,17
yahoo.com,67,190,5
yahoo,67,787,17
yahoo,59,787,2
-,69,642,17
www.hotmail.com,60,884,2
mapquest,86,475,12
american idol,81,223,2
-,72,642,22
http,82,832,4
internet,71,775,3
weather,63,808,2
weather,66,808,1
google,58,840,13
yahoo,68,787,6
yahoo,68,787,6
yahoo.com,68,190,15
yahoo.com,68,190,15
mapquest,69,475,14
mapquest,69,475,14
www.google.com,59,244,4
www.google.com,59,244,4
www.myspace.com,71,365,2
map quest,74,442,1
hotmail.com,67,894,3
ebay,55,395,3
mapquest,67,475,9
bankofamerica,67,305,1
mapquest,83,475,13
mapquest,84,475,13
mapquest,84,475,13
mapquest,84,475,13
mapquest,84,475,13
mapquest,85,475,10
maps,61,404,1
google,61,840,12
google,61,840,12
-,67,642,17
google.com,68,621,14
google.com,68,621,14
google.com,68,621,14
msn,59,382,1
-,59,642,13
mapquest,64,475,7
mapquest,64,475,7
-,58,642,16
www.google.com,60,244,3
www.google.com,60,244,3
www.google.com,60,244,3
-,60,642,10
mapquest,65,475,9
orbitz,57,625,1
-,49,642,10
yahoo,64,787,4
www.yahoo.com,70,16,4
www.google.com,72,244,4
google,57,840,8
southwest airlines,50,24,3
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
malcolm x,73,273,57
myspace.com,71,371,9
myspace.com,71,371,9
myspace.com,73,371,6
myspace.com,98,371,4
myspace.com,98,371,4
myspace.com,99,371,2
map quest,91,442,4
bank of america,68,466,4
bank of america,68,466,4
.com,62,746,1
-,68,642,24
google,86,840,13
-,87,642,19
-,88,642,12
maps,67,404,1
ebay.com,58,1000,3
ebay.com,58,1000,3
mapquest,65,475,9
-,50,642,10
-,71,642,23
myspace.com,71,371,9
-,71,642,23
goggle,49,161,1
pussy,49,548,2
www.yahoo.com,50,16,1
goggle,61,161,1
http,61,832,2
hotmail.com,69,894,3
google,71,840,27
google,71,840,27
google,71,840,27
my space.com,72,718,3
google,82,840,21
google,82,840,21
google,82,840,21
google,68,840,28
mapquest,67,475,9
mapquest,67,475,9
mapquest,67,475,9
yahoo.com,68,190,15
internet,70,775,4
hotmail.com,72,894,3
www.yahoo.com,69,16,3
www.yahoo.com,69,16,3
-,73,642,11
myspace,68,803,18
myspace,68,803,18
yahoo,52,787,2
yahoo,52,787,2
mapquest,60,475,17
internet,58,775,3
internet,58,775,3
-,71,642,23
map quest,66,442,5
runescape,67,568,4
-,86,642,20
msn,71,382,6
msn.com,71,679,1
-,57,642,11
pogo.com,94,467,2
pogo.com,94,467,2
pogo.com,96,467,1
-,62,642,21
msn.com,62,679,3
msn.com,62,679,3
internet,59,775,3
internet,60,775,5
southwest.com,60,945,1
internet,60,775,5
craigslist,49,449,2
-,67,642,17
-,86,642,20
ebay,98,395,2
www.google.com,85,244,3
-,64,642,18
-,64,642,18
-,64,642,18
-,64,642,18
-,64,642,18
google,63,840,29
google.com,63,621,22
google.com,63,621,22
google.com,63,621,22
www.google.com,63,244,3
www.yahoo.com,87,16,3
www.yahoo.com,87,16,3
-,69,642,17
maps,64,404,1
www.google.com,57,244,4
www.google.com,57,244,4
www.google.com,57,244,4
www.google.com,57,244,4
american idol,60,223,4
american idol,60,223,4
american idol,60,223,4
american idol,60,223,4
myspace.com,69,371,6
google,75,840,7
yahoo.com,51,190,1
mapquest,70,475,7
yellow pages,65,185,4
myspace,67,803,9
myspace,68,803,18
myspace,68,803,18
-,63,642,15
-,67,642,17
-,67,642,17
-,68,642,24
-,68,642,24
-,71,642,23
-,81,642,13
-,81,642,13
-,81,642,13
-,81,642,13
-,87,642,19
-,87,642,19
-,87,642,19
-,87,642,19
-,87,642,19
-,87,642,19
-,88,642,12
google.com,88,621,7
google.com,88,621,7
google,88,840,19
myspace,72,803,1
internet,64,775,6
dictionary,69,488,1
porn,69,233,2
porn,69,233,2
yahoo games,60,327,1
hotmail,52,760,1
southwest airlines,63,24,2
southwest airlines,63,24,2
southwest airlines,51,24,1
www.ebay.com,64,31,2
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
american idol,94,223,8
bank of america,59,466,5
southwest.com,57,945,6
southwest.com,57,945,6
southwest.com,57,945,6
southwest.com,57,945,6
southwest.com,57,945,6
southwest airlines,59,24,3
-,68,642,24
-,68,642,24
google.com,66,621,6
myspace,67,803,9
myspace,67,803,9
map quest,56,442,3
map quest,56,442,3
google,96,840,20
google,96,840,20
yahoo,95,787,10
-,85,642,21
-,85,642,21
google,81,840,14
pogo.com,73,467,1
runescape,96,568,1
www.google.com,84,244,6
www.google.com,84,244,6
www.google.com,84,244,6
yellow pages,85,185,2
yellow pages,85,185,2
yahoo,89,787,16
yahoo,89,787,16
myspace.com,76,371,5
hotmail.com,82,894,1
hotmail,89,760,3
hotmail,89,760,3
yahoo,85,787,5
hotmail.com,88,894,3
ebay,86,395,5
google,84,840,31
google.com,96,621,11
google,96,840,20
google,96,840,20
craigslist,94,449,7
craigslist,94,449,7
craigslist,94,449,7
mapquest,87,475,6
ebay,85,395,14
map quest,91,442,4
-,84,642,14
-,84,642,14
internet,81,775,4
google.com,91,621,8
home depot,93,354,2
www.google.com,83,244,14
www.google.com,83,244,14
myspace,84,803,3
american idol,85,223,2
myspace.com,81,371,2
myspace.com,81,371,2
ebay,84,395,11
internet,82,775,2
mapquest,86,475,12
mapquest,95,475,1
google,91,840,14
-,90,642,11
yahoo,83,787,2
-,91,642,27
yahoo.com,89,190,11
ebay.com,92,1000,2
irs,85,417,1
amazon.com,73,571,1
internet,87,775,3
internet,87,775,3
internet,89,775,2
internet,89,775,2
internet,90,775,4
google,87,840,21
google,73,840,21
google,73,840,21
www.google,93,179,3
ebay,94,395,7
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,83,840,24
google,87,840,21
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
amazon.com,91,571,3
amazon.com,91,571,3
-,86,642,20
american idol,87,223,1
myspace.com,87,371,8
ebay,91,395,12
mapquest,94,475,8
pogo.com,91,467,2
pogo.com,91,467,2
www.yahoo.com,91,16,9
pogo.com,92,467,2
ebay,87,395,13
mapquest,86,475,12
mapquest,86,475,12
myspace,84,803,3
www.yahoo.com,91,16,9
www.yahoo.com,91,16,9
-,83,642,13
google,93,840,22
google,93,840,22
google.com,73,621,3
-,94,642,16
southwest airlines,91,24,3
southwest airlines,91,24,3
internet,91,775,13
msn,86,382,6
weather,90,808,1
-,93,642,39
horoscope,87,77,2
yahoo,89,787,16
google.com,83,621,12
google.com,84,621,4
google.com,84,621,4
mapquest,94,475,8
mapquest,94,475,8
myspace.com,84,371,3
mapquest.com,85,451,2
mapquest,85,475,10
internet,87,775,3
ebay,95,395,17
internet,95,775,2
google.com,92,621,5
yahoo,90,787,12
yahoo,90,787,12
yahoo,90,787,12
free porn,86,916,1
yahoo.com,83,190,7
yahoo.com,83,190,7
yahoo,91,787,6
yahoo,92,787,9
google,92,840,14
weather,83,808,1
internet,84,775,1
-,81,642,13
-,81,642,13
-,82,642,16
-,89,642,9
ebay,84,395,11
mapquest,83,475,13
ebay,96,395,6
home depot,93,354,2
-,93,642,39
evo.qksrv.net,94,238,1
.com,90,746,2
-,95,642,20
google,96,840,20
google.com,96,621,11
yahoo,91,787,6
google,89,840,16
www.ebay.com,82,31,1
internet,81,775,4
yahoo,91,787,6
internet,82,775,2
-,90,642,11
weather,85,808,1
yahoo,92,787,9
-,75,642,7
google,98,840,9
google,98,840,9
-,82,642,16
-,92,642,34
ebay,89,395,13
www.hotmail.com,91,884,3
myspace.com,89,371,3
yahoo.com,83,190,7
yahoo.com,83,190,7
-,86,642,20
yahoo.com,84,190,6
www.ebay.com,81,31,4
www.ebay.com,81,31,4
www.ebay.com,81,31,4
www.ebay.com,81,31,4
-,93,642,39
google,95,840,13
-,89,642,9
google,85,840,33
yahoo mail,82,793,1
hotmail,85,760,5
hotmail,85,760,5
hotmail,85,760,5
hotmail,85,760,5
ebay.com,89,1000,2
m,97,255,2
google.com,94,621,3
google.com,94,621,3
-,75,642,7
pogo,87,150,1
google,91,840,14
google,91,840,14
google,91,840,14
google,92,840,14
google,92,840,14
google,74,840,11
google,85,840,33
sex,86,35,4
.com,96,746,1
.com,94,746,2
-,92,642,34
hotmail.com,94,894,2
dictionary,80,488,1
ebay,84,395,11
ebay,85,395,14
ebay,85,395,14
ebay,85,395,14
ebay,88,395,11
ebay,88,395,11
ebay,88,395,11
-,75,642,7
map quest,84,442,4
-,77,642,2
google.com,87,621,11
.com,83,746,2
www.ebay.com,94,31,2
yahoo.com,86,190,7
maps,87,404,7
maps,87,404,7
maps,87,404,7
maps,87,404,7
maps,87,404,7
maps,87,404,7
mapquest,87,475,6
maps,88,404,3
mapquest.com,88,451,3
mapquest.com,88,451,3
mapquest.com,88,451,3
mapquest,88,475,4
www.google,91,179,3
orbitz,95,625,1
hotmail.com,88,894,3
hotmail.com,88,894,3
southwest.com,95,945,2
southwest.com,95,945,2
myspace.com,90,371,5
myspace.com,93,371,4
-,92,642,34
hotmail.com,93,894,1
orbitz,96,625,2
google,85,840,33
google,85,840,33
google,85,840,33
google,85,840,33
google,85,840,33
google,85,840,33
myspace,93,803,5
myspace,93,803,5
google,93,840,22
google,93,840,22
google,93,840,22
mapquest,82,475,5
-,74,642,7
mapquest,75,475,1
google,90,840,26
seanpaul,84,160,6
seanpaul,84,160,6
seanpaul,84,160,6
seanpaul,84,160,6
seanpaul,84,160,6
seanpaul,84,160,6
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
seanpaul,85,160,64
-,90,642,11
yahoo.com,94,190,7
yahoo.com,94,190,7
yahoo.com,94,190,7
msn,85,382,1
-,77,642,2
google,89,840,16
-,81,642,13
http,94,832,1
-,94,642,16
fidelity.com,94,554,1
google,93,840,22
www.google,93,179,3
-,83,642,13
.com,93,746,1
horoscopes,92,970,1
myspace,96,803,4
pogo.com,97,467,1
-,74,642,7
-,74,642,7
google,74,840,11
ebay,73,395,6
ebay.com,95,1000,2
ebay.com,95,1000,2
-,93,642,39
www.google.com,85,244,3
-,84,642,14
bank of america,88,466,2
yahoo,88,787,16
myspace.com,86,371,7
google,89,840,16
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
google,90,840,26
-,75,642,7
-,75,642,7
-,97,642,14
map quest,82,442,6
-,74,642,7
ebay.com,83,1000,1
mapquest,83,475,13
google,80,840,3
evo.qksrv.net,84,238,1
weather,82,808,2
www.hotmail.com,91,884,3
ebay,87,395,13
ebay,87,395,13
ebay,87,395,13
mapquest,84,475,13
-,91,642,27
yahoo.com,90,190,8
yahoo.com,90,190,8
craigslist,92,449,1
mapquest,84,475,13
internet,83,775,2
myspace.com,75,371,2
google,93,840,22
yahoo,94,787,6
-,79,642,6
weather,96,808,1
-,93,642,39
-,94,642,16
porn,99,233,3
porn,99,233,3
porn,99,233,3
-,98,642,9
www.myspace.com,86,365,1
www.myspace.com,75,365,1
bankofamerica,95,305,1
pogo.com,87,467,6
-,93,642,39
google.com,73,621,3
google.com,73,621,3
google,84,840,31
yahoo,92,787,9
goggle,92,161,3
goggle,92,161,3
goggle,92,161,3
ebay,83,395,11
google.com,89,621,7
-,88,642,12
www.ebay.com,88,31,2
-,91,642,27
myspace.com,92,371,5
myspace.com,92,371,5
hotmail.com,92,894,5
google,92,840,14
google.com,93,621,6
google,88,840,19
www.yahoo.com,91,16,9
google.com,94,621,3
myspace.com,95,371,2
-,85,642,21
ask jeeves,88,836,2
ask jeeves,88,836,2
runescape,93,568,1
msn.com,88,679,2
msn.com,92,679,3
yahoo.com,86,190,7
internet,85,775,4
google,93,840,22
google,93,840,22
ebay,92,395,11
mapquest,86,475,12
mapquest,86,475,12
mapquest,86,475,12
http,82,832,4
ebay,85,395,14
ebay,85,395,14
google.com,89,621,7
yahoo,91,787,6
yahoo,97,787,3
myspace,97,803,5
yahoo.com,96,190,5
msn,83,382,3
msn,83,382,3
google,84,840,31
-,90,642,11
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
-,93,642,39
yahoo,94,787,6
-,86,642,20
www.google,88,179,2
www.google.com,88,244,14
www.google.com,88,244,14
google,93,840,22
ebay,81,395,8
ebay,81,395,8
mapquest,84,475,13
ebay,85,395,14
-,91,642,27
ebay,92,395,11
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,90,937,16
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
valet key chains,91,937,79
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
detachable key chains,91,954,54
myspace.com,89,371,3
msn,76,382,2
www.ebay.com,88,31,2
ask jeeves,83,836,2
-,79,642,6
http,88,832,3
-,95,642,20
pussy,80,548,3
pussy,80,548,3
pussy,80,548,3
yahoo,81,787,4
-,81,642,13
www.yahoo.com,88,16,5
www.yahoo.com,88,16,5
www.yahoo.com,89,16,2
www.google.com,90,244,6
-,92,642,34
.com,92,746,2
-,92,642,34
www.yahoo.com,95,16,3
www.google.com,97,244,3
www.google.com,97,244,3
www.google.com,97,244,3
www.yahoo.com,97,16,1
google,93,840,22
google.com,83,621,12
-,79,642,6
amazon.com,88,571,5
amazon.com,88,571,5
amazon.com,88,571,5
amazon.com,88,571,5
amazon.com,88,571,5
-,73,642,11
my space.com,93,718,2
.com,95,746,1
internet,81,775,4
orbitz,82,625,1
expedia,83,902,2
ebay.com,88,1000,1
google,94,840,20
google,84,840,31
google,84,840,31
yahoo,79,787,2
yahoo,79,787,2
internet,97,775,2
internet,97,775,2
google,87,840,21
www.google,87,179,2
www.google,87,179,2
google.com,92,621,5
expedia,93,902,2
ebay,95,395,17
maps,95,404,2
maps,95,404,2
yahoo.com,95,190,8
google,74,840,11
google,74,840,11
google,74,840,11
google.com,83,621,12
google.com,92,621,5
google.com,93,621,6
internet,81,775,4
-,83,642,13
google,87,840,21
www.google.com,82,244,6
www.google.com,82,244,6
myspace,87,803,6
yahoo,92,787,9
mapquest.com,73,451,1
msn.com,88,679,2
mapquest.com,89,451,3
yahoo.com,93,190,9
american idol,88,223,1
google,82,840,21
google,82,840,21
-,91,642,27
google,96,840,20
yahoo,90,787,12
