Query,QueryT,QueryTime,Count
yahoo.com,yahoo.com882,882,9
-,-1319,1319,11
google,google2139,2139,12
google.com,google.com1002,1002,5
yahoo.com,yahoo.com1453,1453,2
www.google.com,www.google.com571,571,8
ebay,ebay1735,1735,2
ebay,ebay2060,2060,1
www.google.com,www.google.com977,977,1
-,-1440,1440,6
-,-1441,1441,5
yahoo.com,yahoo.com1773,1773,10
yahoo.com,yahoo.com970,970,2
www.google.com,www.google.com1776,1776,2
myspace.com,myspace.com1113,1113,1
myspace.com,myspace.com1916,1916,1
mapquest,mapquest57,57,1
www.google.com,www.google.com575,575,2
www.google.com,www.google.com576,576,7
www.google.com,www.google.com595,595,3
myspace.com,myspace.com1360,1360,1
google.com,google.com494,494,1
google.com,google.com1407,1407,2
mapquest,mapquest934,934,4
google.com,google.com2050,2050,2
mapquest,mapquest2098,2098,6
myspace.com,myspace.com67,67,2
www.google.com,www.google.com68,68,1
www.google.com,www.google.com90,90,6
www.google.com,www.google.com112,112,2
www.google.com,www.google.com261,261,4
www.google.com,www.google.com272,272,1
www.google.com,www.google.com276,276,5
www.google.com,www.google.com283,283,10
www.google.com,www.google.com418,418,2
www.google.com,www.google.com838,838,2
www.google.com,www.google.com923,923,1
yahoo.com,yahoo.com566,566,2
yahoo,yahoo1166,1166,3
myspace.com,myspace.com595,595,7
myspace,myspace806,806,2
-,-944,944,2
mapquest,mapquest1116,1116,8
-,-1703,1703,1
yahoo.com,yahoo.com339,339,2
www.google.com,www.google.com842,842,1
www.google.com,www.google.com2197,2197,1
myspace,myspace2174,2174,5
myspace,myspace2201,2201,1
google.com,google.com522,522,4
google.com,google.com1824,1824,3
google.com,google.com1836,1836,2
google.com,google.com1920,1920,5
google.com,google.com1967,1967,6
google.com,google.com1984,1984,3
google.com,google.com1987,1987,8
google.com,google.com2132,2132,4
google.com,google.com2174,2174,4
-,-1117,1117,3
google,google1303,1303,8
google,google1637,1637,7
google,google2116,2116,3
google,google2118,2118,3
google,google2141,2141,6
google,google2167,2167,1
google.com,google.com1552,1552,2
www.google.com,www.google.com1554,1554,1
www.google.com,www.google.com2061,2061,3
google.com,google.com264,264,5
google.com,google.com287,287,7
google.com,google.com441,441,4
google.com,google.com443,443,1
google.com,google.com574,574,8
google.com,google.com577,577,7
google.com,google.com594,594,6
google.com,google.com625,625,7
myspace,myspace1018,1018,2
myspace,myspace1092,1092,1
myspace,myspace1210,1210,1
myspace,myspace1259,1259,2
myspace,myspace2004,2004,2
myspace,myspace2029,2029,2
myspace,myspace2034,2034,4
myspace,myspace2075,2075,3
myspace,myspace2077,2077,5
myspace,myspace2111,2111,5
mapquest,mapquest1394,1394,1
google,google749,749,4
ebay,ebay175,175,1
mapquest,mapquest1760,1760,8
mapquest,mapquest2202,2202,2
myspace.com,myspace.com952,952,2
myspace,myspace1413,1413,2
myspace,myspace1418,1418,1
myspace,myspace1421,1421,1
google.com,google.com1804,1804,3
myspace.com,myspace.com2002,2002,1
myspace.com,myspace.com2018,2018,2
mapquest,mapquest1596,1596,8
myspace,myspace151,151,2
yahoo.com,yahoo.com1646,1646,3
google.com,google.com1602,1602,6
google.com,google.com181,181,4
myspace.com,myspace.com383,383,3
google.com,google.com758,758,1
google,google2140,2140,14
myspace,myspace835,835,1
www.google.com,www.google.com1175,1175,5
google.com,google.com154,154,4
-,-342,342,3
myspace.com,myspace.com350,350,1
myspace.com,myspace.com567,567,1
myspace.com,myspace.com679,679,1
myspace,myspace682,682,3
myspace.com,myspace.com1158,1158,2
-,-364,364,2
yahoo.com,yahoo.com1218,1218,12
mapquest,mapquest1249,1249,3
mapquest,mapquest2114,2114,1
google.com,google.com593,593,16
yahoo.com,yahoo.com2014,2014,7
mapquest,mapquest479,479,1
myspace.com,myspace.com1098,1098,3
google.com,google.com230,230,5
mapquest,mapquest590,590,5
mapquest,mapquest880,880,2
www.google.com,www.google.com131,131,2
www.google.com,www.google.com1201,1201,1
www.google.com,www.google.com1246,1246,1
mapquest,mapquest2168,2168,2
mapquest,mapquest685,685,2
myspace.com,myspace.com2151,2151,4
myspace,myspace416,416,1
myspace.com,myspace.com1753,1753,3
www.google.com,www.google.com1268,1268,1
myspace,myspace1084,1084,2
yahoo.com,yahoo.com1025,1025,3
www.google.com,www.google.com540,540,2
-,-128,128,2
-,-674,674,4
mapquest,mapquest140,140,1
mapquest,mapquest985,985,1
google.com,google.com2096,2096,1
yahoo.com,yahoo.com1897,1897,5
yahoo.com,yahoo.com247,247,2
google.com,google.com719,719,12
yahoo.com,yahoo.com1619,1619,1
www.google.com,www.google.com285,285,6
mapquest,mapquest745,745,4
ebay,ebay1996,1996,1
mapquest,mapquest1937,1937,2
google,google1093,1093,9
google,google1441,1441,3
google.com,google.com59,59,1
myspace.com,myspace.com2085,2085,7
www.google.com,www.google.com882,882,1
www.google.com,www.google.com883,883,1
google.com,google.com1042,1042,1
www.google.com,www.google.com1042,1042,2
www.google.com,www.google.com669,669,8
mapquest,mapquest1231,1231,2
mapquest,mapquest1351,1351,2
myspace.com,myspace.com546,546,1
yahoo.com,yahoo.com2120,2120,1
myspace.com,myspace.com1408,1408,4
www.google.com,www.google.com358,358,4
mapquest,mapquest625,625,7
myspace,myspace189,189,1
google,google78,78,1
google,google871,871,3
google,google893,893,3
yahoo,yahoo675,675,4
-,-1012,1012,6
yahoo.com,yahoo.com522,522,5
yahoo.com,yahoo.com713,713,5
yahoo.com,yahoo.com1126,1126,6
google.com,google.com730,730,1
-,-1726,1726,1
yahoo.com,yahoo.com1028,1028,6
www.google.com,www.google.com1123,1123,3
google,google1757,1757,1
myspace.com,myspace.com2115,2115,1
yahoo.com,yahoo.com591,591,6
yahoo.com,yahoo.com648,648,6
www.google.com,www.google.com1126,1126,4
google.com,google.com2008,2008,5
google.com,google.com446,446,7
mapquest,mapquest993,993,2
google.com,google.com1568,1568,3
www.google.com,www.google.com1568,1568,9
myspace,myspace658,658,3
mapquest,mapquest1992,1992,2
ebay,ebay2110,2110,1
-,-1085,1085,2
yahoo.com,yahoo.com1595,1595,2
myspace.com,myspace.com58,58,3
-,-1377,1377,4
ebay,ebay1458,1458,7
myspace.com,myspace.com482,482,1
yahoo.com,yahoo.com715,715,14
mapquest,mapquest1104,1104,3
yahoo.com,yahoo.com254,254,2
ebay,ebay1705,1705,8
yahoo,yahoo80,80,1
yahoo,yahoo548,548,5
mapquest,mapquest127,127,2
google.com,google.com1940,1940,7
google,google55,55,3
mapquest,mapquest1386,1386,4
google,google2022,2022,1
-,-391,391,1
google.com,google.com1946,1946,4
yahoo.com,yahoo.com1076,1076,2
ebay,ebay1670,1670,5
mapquest,mapquest1785,1785,2
-,-865,865,3
www.google.com,www.google.com50,50,1
myspace.com,myspace.com423,423,2
myspace,myspace1369,1369,3
www.google.com,www.google.com1219,1219,2
www.google.com,www.google.com1388,1388,1
google,google1575,1575,7
google,google1735,1735,2
yahoo.com,yahoo.com2135,2135,4
www.google.com,www.google.com67,67,1
myspace.com,myspace.com409,409,1
myspace.com,myspace.com837,837,1
myspace.com,myspace.com958,958,3
myspace.com,myspace.com1800,1800,6
ebay,ebay1084,1084,2
ebay,ebay1126,1126,5
yahoo.com,yahoo.com1366,1366,6
www.google.com,www.google.com74,74,1
google.com,google.com905,905,1
google.com,google.com1147,1147,5
yahoo,yahoo1041,1041,2
google.com,google.com768,768,1
google.com,google.com1274,1274,1
ebay,ebay968,968,1
myspace.com,myspace.com1146,1146,5
myspace.com,myspace.com1247,1247,6
yahoo.com,yahoo.com2015,2015,9
yahoo.com,yahoo.com278,278,9
-,-558,558,2
mapquest,mapquest746,746,1
google,google2122,2122,11
google.com,google.com1178,1178,1
google.com,google.com1442,1442,4
google.com,google.com1455,1455,2
google,google600,600,9
google,google128,128,2
google,google2024,2024,3
yahoo.com,yahoo.com1434,1434,2
www.google.com,www.google.com475,475,2
www.google.com,www.google.com1531,1531,13
www.google.com,www.google.com2040,2040,2
yahoo,yahoo2053,2053,2
www.google.com,www.google.com311,311,1
google,google675,675,2
mapquest,mapquest1179,1179,1
mapquest,mapquest1202,1202,3
www.google.com,www.google.com1905,1905,2
myspace.com,myspace.com1813,1813,6
myspace.com,myspace.com1839,1839,2
www.google.com,www.google.com1408,1408,1
mapquest,mapquest1416,1416,1
www.google.com,www.google.com1906,1906,1
www.google.com,www.google.com1072,1072,6
yahoo.com,yahoo.com1415,1415,2
-,-246,246,3
google.com,google.com1954,1954,14
google,google534,534,6
google,google1544,1544,3
myspace,myspace263,263,3
myspace,myspace588,588,1
myspace,myspace736,736,2
myspace,myspace928,928,4
yahoo,yahoo1491,1491,3
ebay,ebay2186,2186,1
ebay,ebay2120,2120,1
ebay,ebay2041,2041,2
www.google.com,www.google.com187,187,3
-,-1817,1817,2
yahoo.com,yahoo.com157,157,6
ebay,ebay196,196,2
mapquest,mapquest616,616,5
google.com,google.com227,227,4
yahoo.com,yahoo.com1070,1070,1
yahoo.com,yahoo.com1407,1407,7
google.com,google.com1930,1930,4
myspace.com,myspace.com2003,2003,1
yahoo,yahoo2014,2014,8
ebay,ebay1250,1250,3
mapquest,mapquest1329,1329,5
yahoo.com,yahoo.com2127,2127,5
yahoo.com,yahoo.com144,144,4
yahoo.com,yahoo.com1568,1568,1
google.com,google.com1310,1310,2
google.com,google.com1451,1451,1
myspace,myspace861,861,3
www.google.com,www.google.com1797,1797,8
google.com,google.com1585,1585,8
myspace.com,myspace.com200,200,1
-,-1176,1176,9
myspace,myspace626,626,4
google.com,google.com1155,1155,2
google.com,google.com1116,1116,7
mapquest,mapquest1221,1221,6
mapquest,mapquest1683,1683,1
myspace.com,myspace.com2165,2165,1
google.com,google.com514,514,3
-,-436,436,6
yahoo.com,yahoo.com957,957,11
yahoo.com,yahoo.com1108,1108,1
yahoo.com,yahoo.com1658,1658,11
yahoo,yahoo1915,1915,9
yahoo.com,yahoo.com1225,1225,4
myspace.com,myspace.com1215,1215,5
myspace.com,myspace.com1224,1224,6
myspace.com,myspace.com1623,1623,3
google.com,google.com1796,1796,13
myspace.com,myspace.com1893,1893,5
myspace.com,myspace.com1917,1917,3
myspace.com,myspace.com1920,1920,8
myspace.com,myspace.com1940,1940,6
myspace.com,myspace.com2015,2015,5
myspace.com,myspace.com2040,2040,7
myspace.com,myspace.com2089,2089,9
myspace.com,myspace.com2163,2163,3
myspace,myspace2078,2078,6
google.com,google.com1238,1238,1
google.com,google.com1581,1581,5
myspace.com,myspace.com1191,1191,3
google.com,google.com472,472,3
www.google.com,www.google.com887,887,2
google.com,google.com1888,1888,6
www.google.com,www.google.com1369,1369,3
yahoo.com,yahoo.com1892,1892,7
google.com,google.com1787,1787,2
mapquest,mapquest1625,1625,4
-,-763,763,4
mapquest,mapquest1743,1743,9
www.google.com,www.google.com136,136,5
-,-367,367,2
www.google.com,www.google.com1731,1731,1
www.google.com,www.google.com518,518,1
www.google.com,www.google.com520,520,1
mapquest,mapquest906,906,3
-,-1725,1725,2
www.google.com,www.google.com832,832,4
google.com,google.com659,659,2
mapquest,mapquest2151,2151,2
myspace.com,myspace.com1022,1022,2
myspace.com,myspace.com1239,1239,1
myspace,myspace53,53,1
yahoo,yahoo1998,1998,3
www.google.com,www.google.com70,70,1
myspace.com,myspace.com2133,2133,1
google.com,google.com1892,1892,4
mapquest,mapquest764,764,3
mapquest,mapquest1284,1284,1
yahoo.com,yahoo.com457,457,6
myspace.com,myspace.com1387,1387,9
myspace.com,myspace.com1711,1711,1
myspace.com,myspace.com1999,1999,2
yahoo.com,yahoo.com985,985,2
yahoo.com,yahoo.com1237,1237,1
mapquest,mapquest2038,2038,2
www.google.com,www.google.com523,523,5
www.google.com,www.google.com682,682,1
www.google.com,www.google.com730,730,1
www.google.com,www.google.com737,737,3
yahoo.com,yahoo.com1751,1751,8
yahoo.com,yahoo.com2066,2066,1
www.google.com,www.google.com564,564,2
-,-53,53,1
myspace,myspace1372,1372,1
yahoo,yahoo1373,1373,1
myspace,myspace1373,1373,1
google.com,google.com1826,1826,5
google.com,google.com2135,2135,9
mapquest,mapquest104,104,2
google.com,google.com755,755,3
-,-1155,1155,4
-,-1577,1577,2
-,-52,52,2
google.com,google.com198,198,2
google.com,google.com1360,1360,4
myspace.com,myspace.com51,51,1
google.com,google.com255,255,10
google.com,google.com736,736,6
mapquest,mapquest949,949,9
www.google.com,www.google.com573,573,5
mapquest,mapquest1280,1280,1
yahoo.com,yahoo.com807,807,3
google.com,google.com1025,1025,2
yahoo,yahoo1612,1612,1
google,google1589,1589,1
myspace.com,myspace.com347,347,1
google.com,google.com655,655,5
myspace.com,myspace.com1587,1587,2
yahoo.com,yahoo.com2139,2139,3
mapquest,mapquest1647,1647,5
mapquest,mapquest944,944,1
myspace,myspace721,721,4
myspace,myspace1163,1163,1
myspace,myspace1203,1203,2
yahoo.com,yahoo.com2012,2012,5
google.com,google.com2173,2173,4
www.google.com,www.google.com281,281,2
-,-220,220,2
google,google2143,2143,3
google.com,google.com1258,1258,7
-,-843,843,2
myspace,myspace1576,1576,16
yahoo,yahoo2098,2098,6
mapquest,mapquest56,56,1
yahoo,yahoo1538,1538,8
google,google1540,1540,6
yahoo.com,yahoo.com2112,2112,5
google,google1037,1037,2
yahoo.com,yahoo.com1580,1580,2
google.com,google.com212,212,3
myspace,myspace220,220,1
yahoo.com,yahoo.com539,539,4
yahoo.com,yahoo.com1502,1502,2
www.google.com,www.google.com1656,1656,2
yahoo.com,yahoo.com1889,1889,5
yahoo.com,yahoo.com2081,2081,5
myspace,myspace1265,1265,6
yahoo,yahoo1306,1306,2
www.google.com,www.google.com567,567,7
myspace.com,myspace.com1713,1713,2
myspace,myspace110,110,4
myspace,myspace445,445,3
myspace.com,myspace.com504,504,3
myspace,myspace603,603,3
myspace.com,myspace.com1192,1192,2
google.com,google.com54,54,1
google,google2197,2197,5
mapquest,mapquest1373,1373,3
yahoo.com,yahoo.com523,523,2
google.com,google.com560,560,1
google.com,google.com572,572,8
myspace.com,myspace.com1558,1558,5
myspace.com,myspace.com1569,1569,1
google.com,google.com1570,1570,2
myspace,myspace1664,1664,2
google.com,google.com2126,2126,7
ebay,ebay1772,1772,2
google.com,google.com641,641,3
google.com,google.com1399,1399,1
www.google.com,www.google.com502,502,1
google,google1609,1609,19
mapquest,mapquest1403,1403,6
mapquest,mapquest1835,1835,3
mapquest,mapquest1293,1293,3
mapquest,mapquest1414,1414,3
www.google.com,www.google.com479,479,4
ebay,ebay295,295,1
google.com,google.com1439,1439,2
www.google.com,www.google.com236,236,1
myspace.com,myspace.com410,410,5
www.google.com,www.google.com855,855,3
yahoo.com,yahoo.com905,905,2
www.google.com,www.google.com1593,1593,3
www.google.com,www.google.com1663,1663,3
yahoo.com,yahoo.com884,884,4
yahoo.com,yahoo.com1049,1049,2
google,google1024,1024,5
yahoo.com,yahoo.com871,871,1
yahoo.com,yahoo.com1082,1082,3
yahoo.com,yahoo.com1231,1231,3
www.google.com,www.google.com603,603,2
yahoo.com,yahoo.com1130,1130,4
mapquest,mapquest709,709,5
google,google702,702,1
yahoo,yahoo1539,1539,2
mapquest,mapquest1020,1020,5
mapquest,mapquest1285,1285,2
mapquest,mapquest1365,1365,2
www.google.com,www.google.com354,354,5
www.google.com,www.google.com383,383,1
www.google.com,www.google.com852,852,1
google.com,google.com878,878,2
www.google.com,www.google.com909,909,4
www.google.com,www.google.com952,952,3
www.google.com,www.google.com958,958,4
google.com,google.com983,983,3
www.google.com,www.google.com984,984,1
www.google.com,www.google.com1055,1055,4
www.google.com,www.google.com1292,1292,4
www.google.com,www.google.com1362,1362,2
www.google.com,www.google.com1364,1364,2
google.com,google.com1415,1415,5
www.google.com,www.google.com1607,1607,1
www.google.com,www.google.com1726,1726,5
www.google.com,www.google.com1751,1751,2
www.google.com,www.google.com1822,1822,6
yahoo.com,yahoo.com983,983,8
yahoo.com,yahoo.com1142,1142,2
ebay,ebay1288,1288,5
google.com,google.com1682,1682,1
www.google.com,www.google.com791,791,1
google,google1874,1874,6
-,-966,966,6
mapquest,mapquest1318,1318,1
mapquest,mapquest937,937,1
mapquest,mapquest1320,1320,5
-,-606,606,2
www.google.com,www.google.com786,786,2
google.com,google.com1413,1413,2
www.google.com,www.google.com686,686,2
yahoo.com,yahoo.com211,211,5
myspace.com,myspace.com1193,1193,2
www.google.com,www.google.com2162,2162,1
google.com,google.com242,242,3
www.google.com,www.google.com2148,2148,1
ebay,ebay391,391,1
google.com,google.com1777,1777,3
www.google.com,www.google.com121,121,1
www.google.com,www.google.com153,153,1
www.google.com,www.google.com1313,1313,5
www.google.com,www.google.com1336,1336,2
mapquest,mapquest171,171,1
www.google.com,www.google.com1668,1668,4
www.google.com,www.google.com1669,1669,1
myspace.com,myspace.com1613,1613,4
www.google.com,www.google.com156,156,1
-,-440,440,3
www.google.com,www.google.com60,60,3
google.com,google.com176,176,1
myspace.com,myspace.com1873,1873,1
mapquest,mapquest1561,1561,2
yahoo,yahoo827,827,2
myspace.com,myspace.com99,99,2
myspace.com,myspace.com337,337,2
myspace.com,myspace.com528,528,6
myspace.com,myspace.com618,618,8
myspace.com,myspace.com226,226,1
ebay,ebay844,844,2
google,google339,339,2
www.google.com,www.google.com457,457,2
google,google486,486,2
google,google676,676,3
google,google1012,1012,5
google,google2164,2164,4
google.com,google.com1812,1812,3
ebay,ebay270,270,1
-,-340,340,2
mapquest,mapquest1289,1289,3
www.google.com,www.google.com1287,1287,5
google.com,google.com228,228,4
mapquest,mapquest610,610,3
google.com,google.com454,454,5
yahoo.com,yahoo.com508,508,1
yahoo.com,yahoo.com532,532,1
www.google.com,www.google.com1767,1767,1
google.com,google.com2183,2183,2
www.google.com,www.google.com1456,1456,3
google.com,google.com909,909,3
yahoo.com,yahoo.com927,927,1
mapquest,mapquest1581,1581,3
myspace,myspace577,577,3
yahoo,yahoo52,52,2
myspace.com,myspace.com613,613,1
google.com,google.com396,396,6
google.com,google.com490,490,2
www.google.com,www.google.com1081,1081,1
www.google.com,www.google.com1965,1965,6
yahoo.com,yahoo.com1152,1152,6
-,-1815,1815,1
yahoo.com,yahoo.com758,758,6
google,google770,770,2
www.google.com,www.google.com85,85,3
www.google.com,www.google.com2088,2088,3
www.google.com,www.google.com1213,1213,1
www.google.com,www.google.com57,57,4
www.google.com,www.google.com129,129,2
yahoo.com,yahoo.com51,51,1
yahoo.com,yahoo.com131,131,4
yahoo.com,yahoo.com1202,1202,2
mapquest,mapquest816,816,1
yahoo.com,yahoo.com1265,1265,4
google.com,google.com602,602,3
yahoo,yahoo1304,1304,1
mapquest,mapquest2138,2138,1
www.google.com,www.google.com470,470,3
myspace,myspace72,72,1
yahoo.com,yahoo.com1441,1441,1
yahoo.com,yahoo.com1457,1457,2
yahoo,yahoo737,737,5
-,-943,943,3
yahoo,yahoo151,151,1
mapquest,mapquest1817,1817,1
google.com,google.com1403,1403,1
google.com,google.com320,320,2
yahoo.com,yahoo.com1405,1405,1
yahoo.com,yahoo.com1529,1529,1
yahoo.com,yahoo.com1579,1579,1
myspace,myspace1906,1906,6
mapquest,mapquest1922,1922,2
mapquest,mapquest371,371,6
yahoo.com,yahoo.com1319,1319,2
myspace.com,myspace.com1967,1967,16
myspace.com,myspace.com2124,2124,2
yahoo.com,yahoo.com1155,1155,2
yahoo.com,yahoo.com1930,1930,2
myspace,myspace1377,1377,1
myspace.com,myspace.com1815,1815,10
myspace,myspace1841,1841,2
myspace,myspace1934,1934,2
myspace,myspace1942,1942,5
myspace,myspace2169,2169,3
myspace,myspace2198,2198,1
mapquest,mapquest1303,1303,1
yahoo,yahoo680,680,5
yahoo,yahoo1352,1352,2
mapquest,mapquest1178,1178,1
www.google.com,www.google.com1432,1432,1
myspace.com,myspace.com276,276,2
www.google.com,www.google.com328,328,1
www.google.com,www.google.com1842,1842,4
mapquest,mapquest2064,2064,5
google.com,google.com1624,1624,6
www.google.com,www.google.com1769,1769,3
mapquest,mapquest1458,1458,1
yahoo.com,yahoo.com1813,1813,3
yahoo.com,yahoo.com1825,1825,3
yahoo.com,yahoo.com1994,1994,3
yahoo.com,yahoo.com2030,2030,4
yahoo.com,yahoo.com2208,2208,9
www.google.com,www.google.com496,496,1
